url,title,published,reason,kept_twin
https://southafricanews24.com/2026/06/28/capitec-standard-bank-and-fnb-activate-smart-id-for-banking-services/,"Capitec, Standard Bank and FNB Activate Smart ID for Banking Services | southafricanews24.com",2026-06-28,not-staged-curation-tail,
https://mybroadband.co.za/news/internet/656084-copying-the-wrong-person-on-an-email-could-be-considered-a-data-breach-in-south-africa.html,Copying the wrong person on an email could be considered a data breach in South Africa – MyBroadband,2026-06-29,not-staged-curation-tail,
https://windowsnews.ai/article/south-africas-sita-issues-5-year-tender-for-sd-wan-and-wireless-networks-putting-windows-security-an.432042,"South Africa's SITA Issues 5-Year Tender for SD-WAN and Wireless Networks, Putting Windows Security and POPIA in Focus - Windows News",2026-06-29,not-staged-curation-tail,
https://mybroadband.co.za/news/government/655382-digital-ids-are-coming-to-south-africa-heres-what-comes-after.html,"Digital IDs are coming to South Africa, here’s what comes after – MyBroadband",2026-06-30,not-staged-curation-tail,
https://techcabal.com/2026/07/01/google-ai-future-south-africa/,Why Google is building Africa's AI future from South Africa,2026-07-01,not-staged-curation-tail,
https://techcentral.co.za/google-plots-e-cape-as-southern-anchor-of-four-hub-africa-network/283283/,Google plots E Cape as southern anchor of four-hub Africa network,2026-07-01,not-staged-curation-tail,
https://capeflats.co.za/google-launches-first-african-cloud-region-in-johannesburg/,Google launches first African cloud region in Johannesburg,2026-07-02,not-staged-curation-tail,
https://www.itweb.co.za/article/south-africa-lands-googles-first-african-connectivity-hub/PmxVEMKEGg4vQY85,South Africa lands Google's first African connectivity hub | ITWeb,2026-07-02,not-staged-curation-tail,
https://furtherafrica.com/2026/07/03/google-africa-investment-moves-beyond-connectivity-into-ai-and-cloud-infrastructure/,Google Africa Investment Moves Beyond Connectivity into AI and Cloud Infrastructure,2026-07-03,not-staged-curation-tail,
https://mybroadband.co.za/news/technology/656698-south-africans-can-say-goodbye-to-their-green-id-books.html,South Africans can say goodbye to their green ID books – MyBroadband,2026-07-03,not-staged-curation-tail,
https://www.bizcommunity.com/article/accidental-data-leaks-are-still-popia-violations-397898a,Accidental data leaks are still PoPIA violations,2026-07-03,not-staged-curation-tail,
https://www.itweb.co.za/article/google-cloud-region-forecasts-r17tn-boost-for-sa/KPNG8v8N92lM4mwD,Google Cloud Region forecasts R1.7tn boost for SA | ITWeb,2026-07-03,exact-url-already-held,
https://eriinfo.com/sas-ai-lead-is-good-news-its-also-a-warning/,SA’s AI lead is good news; it’s also a warning - eriinfo,2026-07-05,not-staged-curation-tail,
https://businessexplainer.co.za/tech/2026/07/06/five-years-in-what-has-popia-changed/,"Five Years In, What Has POPIA Changed? | Business explainer",2026-07-06,not-staged-curation-tail,
https://currencynews.co.za/why-south-africa-is-tipped-for-a-data-centre-surge/,Why South Africa is tipped for a data centre surge - Currency News,2026-07-06,not-staged-curation-tail,
https://innovation-village.com/south-africa-unveils-sovereign-cloud-strategy-to-strengthen-data-sovereignty/,"South Africa Unveils Sovereign Cloud Strategy to Strengthen Data Sovereignty - Innovation Village | Technology, Product Reviews, Business",2026-07-06,not-staged-curation-tail,
https://iol.co.za/news/politics/2026-07-06-ramaphosa-says-global-tech-firms-are-betting-big-on-south-africa/,Ramaphosa says global tech firms are betting big on South Africa,2026-07-06,not-staged-curation-tail,
https://techcentral.co.za/functioning-but-limping-psc-lays-bare-the-rot-at-sita/283448/,'Functioning but limping': PSC lays bare the rot at Sita,2026-07-06,not-staged-curation-tail,
https://techfinancials.co.za/2026/07/06/south-africas-costly-data-breaches-1-81-gdp-loss-and-the-avoidable-own-goals-costing-the-economy/,South Africa Data Breaches Cost 1.81% of GDP - Avoidable Economic Losses,2026-07-06,not-staged-curation-tail,
https://www.europesays.com/africa/319269/,South Africa's Starlink row shifts from licencing dispute to politics - Africa & Europe,2026-07-06,not-staged-curation-tail,
https://www.miningweekly.com/print-version/popia-five-years-later-why-is-nobody-being-held-accountable-2026-07-06,Mining Weekly -  POPIA Five Years Later: Why Is Nobody Being Held Accountable?,2026-07-06,not-staged-curation-tail,
https://www.sabcnews.com/sabcnews/sita-under-fire-as-psc-identifies-governance-financial-control-gaps/,"SITA under fire as PSC identifies governance, financial control gaps - SABC News - Breaking news, special reports, world, business, sport coverage of all South African current events. Africa's news leader.",2026-07-06,not-staged-curation-tail,
https://www.sanews.gov.za/south-africa/south-africa-building-secure-and-inclusive-digital-future,South Africa is building a secure and inclusive digital future | SAnews,2026-07-06,not-staged-curation-tail,
https://africa.businessinsider.com/local/markets/south-africas-starlink-dispute-deepens-as-minister-rejects-claims-of-policy-influence/ypwzgbh,South Africa’s Starlink dispute deepens as minister rejects claims of policy influence | Business Insider Africa,2026-07-07,not-staged-curation-tail,
https://www.africandecisions.com/latest-news/tight-connection/,Tight connection - African Decisions,2026-07-07,not-staged-curation-tail,
https://www.connectingafrica.com/connectivity/sa-minister-rejects-criticism-over-starlink-linked-meeting,SA minister rejects criticism over Starlink-linked meeting,2026-07-07,not-staged-curation-tail,
https://www.itweb.co.za/article/probe-uncovers-systematic-weaknesses-at-sita/JN1gPvOAEBnMjL6m,Probe uncovers ‘systematic weaknesses’ at SITA | ITWeb,2026-07-07,not-staged-curation-tail,
https://techcabal.com/2026/07/07/how-sita-became-south-africas-biggest-digital-transformation-bottleneck/,South Africa's state IT agency is slowing government tech rollout,2026-07-07,exact-url-already-held,
https://mybroadband.co.za/news/broadband/657067-inconvenient-truth-about-starlink-in-south-africa.html,Inconvenient truth about Starlink in South Africa – MyBroadband,2026-07-08,not-staged-curation-tail,
https://www.ewn.co.za/2026/07/08/south-africa-tipped-for-ai-data-centre-boom-as-billions-flow-into-new-projects,South Africa tipped for AI data centre boom as billions flow into new projects,2026-07-08,not-staged-curation-tail,
https://www.yeandel.co.uk/22-q3-2026-updates/south-africa-sovereign-cloud.html,South Africa sovereign cloud strategy at Google Africa summit - Sovereign Cloud Architecture,2026-07-08,not-staged-curation-tail,
https://techcentral.co.za/ministerial-churn-hollowed-out-sita-psc-probe-finds/283570/,"Ministerial churn hollowed out Sita, PSC probe finds",2026-07-09,not-staged-curation-tail,
https://www.itweb.co.za/article/anthropics-claude-to-bolster-data-sovereignty-in-sa-trendai/mYZRXv9gjl8MOgA8,Anthropic’s Claude to bolster data sovereignty in SA – TrendAI | ITWeb,2026-07-09,exact-url-already-held,
https://mybroadband.co.za/news/wireless/657587-south-africa-on-the-brink-of-major-wi-fi-upgrade.html,South Africa on the brink of major Wi-Fi upgrade – MyBroadband,2026-07-10,not-staged-curation-tail,
https://capacityglobal.com/news/bcs-consultancy-oskar-lampe-interview-africa/,Why South Africa could become Africa’s digital infrastructure gateway - Capacity,2026-07-13,not-staged-curation-tail,
https://www.itweb.co.za/article/top-ict-tenders-home-affairs-locks-down-authentication-access-control/nWJadMbNlpWMbjO1,"Top ICT tenders: Home Affairs locks down authentication, access control | ITWeb",2026-07-13,not-staged-curation-tail,
https://iol.co.za/business-report/economy/2026-07-14-south-african-firms-urged-to-rethink-cyber-security-as-ai-accelerates-attacks/,South African firms urged to rethink cyber security as AI accelerates attacks,2026-07-14,not-staged-curation-tail,
https://www.engineeringnews.co.za/article/ai-is-raising-south-africas-cybersecurity-stakes-2026-07-14,AI Is raising South Africa's cybersecurity stakes,2026-07-14,not-staged-curation-tail,
https://www.europesays.com/africa/330301/,Why South Africa could become Africa’s digital infrastructure gateway - Africa & Europe,2026-07-14,not-staged-curation-tail,
https://www.fanews.co.za/article/compliance-regulatory/2/general/1082/popia-and-cybersecurity-from-policy-to-practice/44333,POPIA and Cybersecurity – From Policy to Practice,2026-07-14,not-staged-curation-tail,
https://www.itweb.co.za/article/your-vendor-knows-where-your-data-lives-do-you/WnxpE74YZWXMV8XL,Your vendor knows where your data lives. Do you? | ITWeb,2026-07-14,not-staged-curation-tail,
https://www.michalsons.com/blog/sibanye-stillwater-enforcement-action-commercial-information-of-a-private-body/82332,Sibanye-Stillwater enforcement action | Commercial information of a private body - Michalsons,2026-07-14,not-staged-curation-tail,
https://htxt.co.za/2026/07/joburg-hit-by-simultaneous-outages-of-electricity-and-internet/,Joburg hit by simultaneous outages of electricity and internet - Hypertext,2026-07-15,not-staged-curation-tail,
https://techcentral.co.za/amazon-leo-set-for-south-african-launch/283728/,Amazon Leo all set for South African launch,2026-07-15,not-staged-curation-tail,
https://techcentral.co.za/how-amazon-outmanoeuvred-starlink-in-south-africa/283760/,How Amazon outmanoeuvred Starlink in South Africa,2026-07-15,not-staged-curation-tail,
https://techfinancials.co.za/2026/07/15/amazon-leo-names-herotel-maziv-as-distributors-in-starlink-battle/,"Amazon Leo Names Herotel, Maziv As Distributors In Starlink Battle",2026-07-15,not-staged-curation-tail,
https://www.itweb.co.za/article/amazon-leo-enters-sa-through-herotel-satellite-deal/Pero37Z31j3MQb6m,Amazon Leo enters SA through Herotel satellite deal | ITWeb,2026-07-15,not-staged-curation-tail,
https://www.polity.org.za/article/absa-joins-home-affairs-digital-partnership-to-offer-smart-ids-2026-07-15,Absa joins Home Affairs digital partnership to offer smart IDs,2026-07-15,not-staged-curation-tail,
https://www.polity.org.za/article/afriforum-calls-for-transparency-on-new-state-backed-satellite-internet-and-phone-company-2026-07-15,AfriForum calls for transparency on new state-backed satellite internet and phone company,2026-07-15,not-staged-curation-tail,
https://centralnews.co.za/amazon-leo-enters-south-africa-satellite-internet-market-to-rival-starlink/,Amazon Leo Enters South Africa Satellite Internet Market to Rival Starlink | Central News South Africa,2026-07-16,not-staged-curation-tail,
https://currencynews.co.za/orbiting-the-obvious/,Orbiting the obvious - Currency News,2026-07-16,not-staged-curation-tail,
https://www.news24.com/business/tech/theres-no-issue-sa-is-open-for-business-says-amazons-satellite-partner-20260716-1098,"‘There’s no issue’: SA is open for business, says Amazon’s satellite partner | News24",2026-07-16,not-staged-curation-tail,
https://www.polity.org.za/article/da-minister-delivers-400000-smart-id-milestone-at-bank-branches-2026-07-16,"DA Minister delivers 400,000 Smart ID milestone at bank branches",2026-07-16,not-staged-curation-tail,
https://cioafrica.co/amazon-to-launch-satellite-internet-service-in-south-africa/,Amazon To Launch Satellite Internet Service In SA | CIO Africa,2026-07-17,not-staged-curation-tail,
https://kenyanwallstreet.com/amazon-south-africa-puzzle-starlink,Amazon Solves South Africa Puzzle That Stalled Starlink | The Kenyan Wallstreet,2026-07-17,not-staged-curation-tail,
http://www.ellipsis.co.za/wp-content/uploads/2026/01/MTN.pdf,MTN’S SUBMISSION TO THE NOTICE REGARDING THE SECOND DRAFT NATIONAL RADIO FREQUENCY PLAN 2025,N/A,out-of-window,
http://www.ellipsis.co.za/wp-content/uploads/2026/04/Draft-National-Artificial-Intelligence-Policy-2026.pdf,Promotion of Access to Information Act: Draft South Africa National Artificial Intelligence (Al) Policy: Comments invited,N/A,out-of-window,
https://africanprocurementlaw.org/wp-content/uploads/2026/05/APLU-Position-Paper-On-Cloud-Services-Procurement.pdf,Public Procurement of Cloud,N/A,out-of-window,
https://api.oecdai.org/storage/policy-initiatives/May2026/117ojp2admou9do7u-South-Africas-National-Cloud-and-Data-Policy-20240531.pdf,NATIONAL POLICY ON DATA AND CLOUD,N/A,out-of-window,
https://datacenters.economictimes.indiatimes.com/news/cloud-colocation-connectivity/google-cloud-to-establish-digital-exchange-port-in-south-africa/132154097,"Google cloud to establish digital exchange port in south africa, ETDatacenters",N/A,out-of-window,
https://inforegulator.org.za/media-statements/,Media Statements,N/A,out-of-window,
https://inforegulator.org.za/wp-content/uploads/2020/07/FT-RAMS-CONSULTING-ENFORCEMENT-NOTICE-210224_Redacted.pdf,INFORMATION,N/A,out-of-window,
https://inforegulator.org.za/wp-content/uploads/2025/11/MEDIA-STATEMENT_INFORMATION-REGULATORS-LATEST-UPDATE-Journalist-ver.pdf,MEDIA BRIEFING ADDRESS BY ADV PANSY TLAKULA CHAIRPERSON OF THE INFORMATION REGULATOR (ON BEHALF OF THE MEMBERS OF THE INFORMATION REGULATOR),N/A,out-of-window,
https://inforegulator.org.za/wp-content/uploads/2026/04/MEDIA-STATEMENT-REGULATOR-NOTES-PUBLISHED-GAZETTE-OF-THE-CONSUMER-PROTECT-ACT-AMENDMENT-REGULATIONS-2026.pdf,Programme Name,N/A,out-of-window,
https://inforegulator.org.za/wp-content/uploads/2026/06/MEDIA-STATEMENT-INFORMATION-REGULATOR-ISSUES-ENFORCEMENT-NOTICES-FOR-THE-CONTRAVENTIONS-OF-POPIA-AND-PAIA-BY-PUBLIC-AND-PRIVATE-BODIES.pdf,Programme Name,N/A,out-of-window,
https://itweb.africa/locations/K5rW1xL75JMRk6m3,South Africa News | ITWeb Africa,N/A,out-of-window,
https://mcklaw.co.za/high-demand-radio-frequency-spectrum/,High-demand Radio Frequency Spectrum – MCK Incorporated,N/A,out-of-window,
https://mindcron.com/south-africa-ramaphosa-tech-investment-warning/,"What Google, AWS and Microsoft Are Building in South Africa",N/A,out-of-window,
https://mzansixchange.treasury.gov.za/pilot/,Pilot - MzansiXchange,N/A,out-of-window,
https://sumsub.com/media/news/south-africa-opens-public-comment-on-draft-digital-id-rules/,South Africa Opens Public Comment on Draft Digital ID Rules,N/A,out-of-window,
https://thepresidency.gov.za/node/10226,"From the desk of the President - Monday, 6 July 2026 | The Presidency",N/A,out-of-window,
https://thisissouthafrica.org/wp-content/uploads/2025/11/131125_BSASectorReports_DigitalEconomy.pdf,Digital Economy & Technology Sector Report This is where Africa’s digital future runs.,N/A,out-of-window,
https://uk.finance.yahoo.com/news/south-africa-telecoms-market-report-091200334.html,"South Africa Telecoms Market Report Statistics and Analyses 2024: Wireless ISPs Gain Access to 6GHz Spectrum, Telcos Finances Impacted by Continued Power Load-shedding",N/A,out-of-window,
https://www.connectingafrica.com/connectivity/data-centers,Data Centers recent news,N/A,out-of-window,
https://www.connectingafrica.com/latest-news?page=7,Recent News articles | page 7 of 23,N/A,out-of-window,
https://www.dbsa.org/sites/default/files/media/documents/2026-03/South%20Africa%27s%20Digital%20Infrastructure%20Investment%20Study%202025.pdf,South Africa's Digital Infrastructure Investment Study 2025,N/A,out-of-window,
https://www.ebnet.co.za/direct-marketing-unpacking-the-conflict-between-the-amended-cpa-regulations-popia/,Direct marketing – Unpacking the conflict between the amended CPA Regulations & POPIA | EBnet,N/A,out-of-window,
https://www.ellipsis.co.za/wp-content/uploads/2024/06/Draft-National-Data-and-Cloud-Policy-Implementation-Plan-November-2024.pdf,DATA AND CLOUD POLICY IMPLEMENTATION PLAN,N/A,out-of-window,
https://www.gov.za/news/media-statements/home-affairs-and-capitec-partner-enable-smart-id-and-passport-applications,Home Affairs and Capitec partner to enable Smart ID and Passport applications via branches and mobile app | South African Government,N/A,out-of-window,
https://www.gov.za/news/media-statements/home-affairs-first-bank-branches-go-live-under-new-digital-partnership-model,Home Affairs on first bank branches go live under new digital partnership model | South African Government,N/A,out-of-window,
https://www.gov.za/news/media-statements/minister-leon-schreiber-naturalised-citizens-and-lawful-permanent-residents,Minister Leon Schreiber on naturalised citizens and lawful permanent residents being able to apply for Smart Card IDs | South African Government,N/A,out-of-window,
https://www.gov.za/news/speeches/director-general-duncan-pieterse-mzansixchange-pilot-launch-09-oct-2025,Director-General Duncan Pieterse: MzansiXchange pilot launch | South African Government,N/A,out-of-window,
https://www.gov.za/news/speeches/minister-leon-schreiber-launch-capitec-partnership-enabling-smart-id-and-passport,Minister Leon Schreiber: Launch of the Capitec partnership enabling Smart ID and Passport applications via branches and mobile app | South African Government,N/A,out-of-window,
https://www.gov.za/sites/default/files/gcis_document/202104/44389gon206.pdf,Electronic Communications Act: National Data and Cloud Policy: Comments invited,N/A,out-of-window,
https://www.gov.za/sites/default/files/gcis_document/202406/50741gen2533.pdf,Electronic Communications Act: National Data and Cloud Policy,N/A,out-of-window,
https://www.itu.int/dms_pub/itu-d/opb/gen/D-GEN-LASTMILE.AFR-2026-PDF-E.pdf,Alternative and complementary technologies for last-mile connectivity in South Africa,N/A,out-of-window,
https://www.mymzansi.gov.za/projects,MyMzansi,N/A,out-of-window,
https://www.mymzansi.gov.za/roadmap,MyMzansi,N/A,out-of-window,
https://www.mymzansi.gov.za/roadmap/initiative-2,Initiative 2: Data Exchange,N/A,out-of-window,
https://www.mymzansi.gov.za/roadmap/initiative-4,MyMzansi,N/A,out-of-window,
https://www.mymzansi.gov.za/service-manual/core-components,MyMzansi,N/A,out-of-window,
https://www.mymzansi.gov.za/static/resources/MyMzansi_Roadmap_Resources_Document.pdf,DOCUMENT),N/A,out-of-window,
https://www.parliament.gov.za/news/communications-minister-allocates-r710-million-sa-connect-programme-2025-26-budget,Communications Minister Allocates R710 Million to SA Connect Programme in 2025/26 Budget - Parliament of South Africa,N/A,out-of-window,
https://www.presidency.gov.za/node/10226,"From the desk of the President - Monday, 6 July 2026 | The Presidency",N/A,out-of-window,
https://www.resbank.co.za/content/dam/sarb/what-we-do/payments-and-settlements/pem/dialogues/2026/pem-value-proposition.pdf,PEM value proposition,N/A,out-of-window,
https://www.resbank.co.za/content/dam/sarb/what-we-do/payments-and-settlements/regulation-oversight-and-supervision/Digital%20Payments%20Roadmap.pdf,"DIGITAL PAYMENTS ROADMAP: TOWARDS INCLUSIVE, ACCESSIBLE, EFFECTIVE AND SUSTAINABLE DIGITAL PAYMENTS IN SOUTH AFRICA",N/A,out-of-window,
https://www.resbank.co.za/en/home/publications/publication-detail-pages/speeches/speeches-by-governors/2026/cassim-gibs,"Rashad Cassim | Money in motion: Payments, digital assets and the future of finance",N/A,out-of-window,
https://www.resbank.co.za/en/home/what-we-do/payments-and-settlements/pem,Payments Ecosystem Modernisation Programme,N/A,out-of-window,
https://www.biometricupdate.com/?posttype=all&s=South+Africa,South Africa | Biometric Update,N/A,exact-url-already-held,
https://www.gov.za/news/media-statements/home-affairs-launch-world-class-new-identity-verification-service-and-cost,Home Affairs on launch of world-class new identity verification service and cost-effective usage | South African Government,N/A,exact-url-already-held,
https://www.gov.za/news/media-statements/home-affairs-sets-new-record-delivering-over-four-million-smart-ids-2025-28,Home Affairs sets new record by delivering over four million Smart IDs in 2025 | South African Government,N/A,exact-url-already-held,
-,"TAIL-SUMMARY: 247 hits dropped. Cross-outlet duplicates of staged canonical events (Starlink/Amazon Leo cascades, Smart-ID bank rollout, PayShap metrics, AI-policy withdrawal, SITA probe, MzansiXchange, digital-ID draft regs); low-materiality items (telco earnings/5G capex, MTN fibre regional, opinion/advertorial, law-firm marketing alerts, incremental Smart-ID metric updates); items already held in raw/ by exact URL; and out-of-window (<2025-01-01) results leaked by Exa date filter.",,dropped-tail,
